Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,fix_quality,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1676921636.1872041,39,70437,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:33:57,19,T
1676921637.171009,40,70438,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:33:58,19,T
1676921638.187815,41,70439,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:33:59,19,T
1676921639.1682103,42,70440,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:0,19,T
1676921640.1743648,43,70441,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:1,19,T
1676921641.1730335,44,70442,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:2,19,T
1676921642.178185,45,70443,0,GPS1_Frame,42.338196,-71.08642666666667,4,38.5,0.699999988079071,328121.48011658865,4689435.062149955,19:34:3,19,T
1676921643.1604536,46,70444,0,GPS1_Frame,42.338196,-71.08642666666667,4,38.5,0.699999988079071,328121.48011658865,4689435.062149955,19:34:4,19,T
1676921644.193893,47,70445,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:34:5,19,T
1676921645.1684704,48,70446,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:6,19,T
1676921646.1750214,49,70447,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:7,19,T
1676921647.1660876,50,70448,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:8,19,T
1676921648.1804388,51,70449,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:9,19,T
1676921649.164618,52,70450,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:10,19,T
1676921650.1797218,53,70451,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:11,19,T
1676921651.1660776,54,70452,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:12,19,T
1676921652.171393,55,70453,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:13,19,T
1676921653.1654754,56,70454,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:34:14,19,T
1676921654.1842098,57,70455,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:15,19,T
1676921655.1629798,58,70456,0,GPS1_Frame,42.33819616666667,-71.08642666666667,4,38.5,0.699999988079071,328121.48057068954,4689435.080657017,19:34:16,19,T
1676921656.1841366,59,70457,0,GPS1_Frame,42.33819616666667,-71.08642666666667,4,38.5,0.699999988079071,328121.48057068954,4689435.080657017,19:34:17,19,T
1676921657.1723258,60,70458,0,GPS1_Frame,42.338196,-71.0864265,4,38.5,0.699999988079071,328121.49384705897,4689435.061813055,19:34:18,19,T
1676921658.1754518,61,70459,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:19,19,T
1676921659.1652303,62,70460,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:20,19,T
1676921660.1852446,63,70461,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:21,19,T
1676921661.1546757,64,70462,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:22,19,T
1676921662.1787345,65,70463,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:23,19,T
1676921663.1655543,66,70464,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:24,19,T
1676921664.1836617,67,70465,0,GPS1_Frame,42.33819616666667,-71.0864265,4,38.5,0.699999988079071,328121.49430115975,4689435.080320118,19:34:25,19,T
