Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675105456.5463421,122,68656,0,GPS1_Frame,42.338966666666664,-71.09024,0.0,0.0,327809.4305818148,4689528.354142305,19:4:16,19,T
1675105457.2497416,123,68657,0,GPS1_Frame,42.338955,-71.090235,14.800000190734863,0.8999999761581421,327809.81064531737,4689527.048521954,19:4:17,19,T
1675105457.9877796,124,68657,0,GPS1_Frame,42.338955,-71.090235,0.0,0.0,327809.81064531737,4689527.048521954,19:4:17,19,T
1675105458.2505317,125,68658,0,GPS1_Frame,42.338946666666665,-71.09023,15.100000381469727,0.8999999761581421,327810.1998077,4689526.113043021,19:4:18,19,T
1675105458.546336,126,68658,0,GPS1_Frame,42.338946666666665,-71.09023,0.0,0.0,327810.1998077,4689526.113043021,19:4:18,19,T
1675105459.2629788,127,68659,0,GPS1_Frame,42.33893666666667,-71.090225,15.300000190734863,0.8999999761581421,327810.5844208464,4689524.99249342,19:4:19,19,T
1675105459.558724,128,68659,0,GPS1_Frame,42.33893666666667,-71.090225,0.0,0.0,327810.5844208464,4689524.99249342,19:4:19,19,T
1675105460.2515314,129,68660,0,GPS1_Frame,42.338925,-71.09021833333334,15.5,0.8999999761581421,327811.1017879207,4689523.683498018,19:4:20,19,T
1675105460.5471737,130,68660,0,GPS1_Frame,42.338925,-71.09021833333334,0.0,0.0,327811.1017879207,4689523.683498018,19:4:20,19,T
1675105461.2496765,131,68661,0,GPS1_Frame,42.338915,-71.09020666666666,15.199999809265137,0.8999999761581421,327812.03561397013,4689522.549448012,19:4:21,19,T
1675105461.5454721,132,68661,0,GPS1_Frame,42.338915,-71.09020666666666,0.0,0.0,327812.03561397013,4689522.549448012,19:4:21,19,T
1675105462.2507496,133,68662,0,GPS1_Frame,42.338903333333334,-71.09019666666667,15.0,0.8999999761581421,327812.8275878731,4689521.233702541,19:4:22,19,T
1675105462.9886982,134,68662,0,GPS1_Frame,42.338903333333334,-71.09019666666667,0.0,0.0,327812.8275878731,4689521.233702541,19:4:22,19,T
1675105463.2511852,135,68663,0,GPS1_Frame,42.33889666666666,-71.09018666666667,14.899999618530273,0.8999999761581421,327813.6332098738,4689520.47316925,19:4:23,19,T
1675105463.5467355,136,68663,0,GPS1_Frame,42.33889666666666,-71.09018666666667,0.0,0.0,327813.6332098738,4689520.47316925,19:4:23,19,T
1675105464.2503104,137,68664,0,GPS1_Frame,42.33888833333334,-71.09017833333333,14.600000381469727,0.8999999761581421,327814.29697960324,4689519.530940428,19:4:24,19,T
1675105464.5459116,138,68664,0,GPS1_Frame,42.33888833333334,-71.09017833333333,0.0,0.0,327814.29697960324,4689519.530940428,19:4:24,19,T
